timestamp,src_ip,user,event,status,port
2025-09-20T15:15:12Z,123.45.67.89,root,auth,fail,22
2025-09-20T15:15:14Z,198.51.100.42,ubuntu,auth,fail,22
2025-09-20T15:15:22Z,123.45.67.89,admin,auth,fail,22
2025-09-20T15:15:24Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:15:25Z,10.0.4.146,alice,auth,success,3627
2025-09-20T15:15:37Z,10.0.1.65,ops,command,success,6141
2025-09-20T15:15:40Z,10.0.5.229,root,connect,success,3078
2025-09-20T15:15:52Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:15:57Z,10.0.1.216,root,command,success,4463
2025-09-20T15:15:59Z,198.51.100.42,test,auth,fail,22
2025-09-20T15:16:03Z,10.0.4.58,dave,auth,success,4582
2025-09-20T15:16:05Z,10.0.5.173,alice,connect,success,4337
2025-09-20T15:16:06Z,123.45.67.89,admin,auth,fail,22
2025-09-20T15:16:09Z,10.0.5.212,dave,command,fail,1352
2025-09-20T15:16:11Z,123.45.67.89,admin,auth,fail,22
2025-09-20T15:16:12Z,123.45.67.89,ubuntu,auth,fail,22
2025-09-20T15:16:25Z,123.45.67.89,ubuntu,auth,fail,22
2025-09-20T15:16:26Z,123.45.67.89,ubuntu,auth,fail,22
2025-09-20T15:16:31Z,10.0.1.59,alice,auth,success,2232
2025-09-20T15:16:32Z,10.0.2.217,dave,command,success,100
2025-09-20T15:16:33Z,203.0.113.77,ubuntu,auth,fail,22
2025-09-20T15:16:34Z,203.0.113.77,ubuntu,auth,fail,22
2025-09-20T15:16:36Z,10.0.3.8,carol,command,success,3850
2025-09-20T15:16:37Z,198.51.100.42,ubuntu,auth,fail,22
2025-09-20T15:16:40Z,10.0.5.182,eve,command,fail,6330
2025-09-20T15:16:40Z,123.45.67.89,root,auth,fail,22
2025-09-20T15:16:56Z,198.51.100.42,root,auth,fail,22
2025-09-20T15:17:01Z,10.0.0.233,ops,command,success,6482
2025-09-20T15:17:01Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:17:02Z,10.0.3.222,dave,connect,success,4973
2025-09-20T15:17:03Z,10.0.5.45,carol,command,success,5115
2025-09-20T15:17:06Z,203.0.113.77,ubuntu,auth,fail,22
2025-09-20T15:17:09Z,10.0.5.122,dave,auth,success,177
2025-09-20T15:17:13Z,10.0.5.192,ops,command,success,5026
2025-09-20T15:17:14Z,10.0.5.61,alice,auth,success,1813
2025-09-20T15:17:34Z,123.45.67.89,admin,auth,fail,22
2025-09-20T15:17:37Z,10.0.0.126,ops,command,success,4468
2025-09-20T15:17:37Z,10.0.0.229,alice,auth,success,2253
2025-09-20T15:17:37Z,198.51.100.42,admin,auth,fail,22
2025-09-20T15:17:40Z,10.0.2.156,ops,command,success,1477
2025-09-20T15:17:43Z,10.0.2.122,eve,command,success,6210
2025-09-20T15:17:45Z,123.45.67.89,ubuntu,auth,fail,22
2025-09-20T15:17:48Z,123.45.67.89,ubuntu,auth,fail,22
2025-09-20T15:17:48Z,203.0.113.77,test,auth,fail,22
2025-09-20T15:17:49Z,123.45.67.89,ubuntu,auth,fail,22
2025-09-20T15:17:50Z,203.0.113.77,ubuntu,auth,fail,22
2025-09-20T15:17:51Z,10.0.4.52,dave,connect,success,1628
2025-09-20T15:17:57Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:17:59Z,123.45.67.89,ubuntu,auth,fail,22
2025-09-20T15:17:59Z,203.0.113.77,admin,auth,fail,22
2025-09-20T15:18:07Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:18:07Z,123.45.67.89,admin,auth,fail,22
2025-09-20T15:18:08Z,198.51.100.42,test,auth,fail,22
2025-09-20T15:18:09Z,10.0.3.237,alice,connect,fail,1061
2025-09-20T15:18:16Z,10.0.0.72,root,command,success,2806
2025-09-20T15:18:25Z,198.51.100.42,ubuntu,auth,fail,22
2025-09-20T15:18:34Z,10.0.5.7,eve,auth,success,3025
2025-09-20T15:18:36Z,10.0.1.184,carol,connect,success,3239
2025-09-20T15:18:50Z,203.0.113.77,test,auth,fail,22
2025-09-20T15:18:52Z,203.0.113.77,ubuntu,auth,fail,22
2025-09-20T15:18:54Z,198.51.100.42,test,auth,fail,22
2025-09-20T15:18:58Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:18:58Z,198.51.100.42,test,auth,fail,22
2025-09-20T15:19:06Z,10.0.5.251,bob,connect,success,5239
2025-09-20T15:19:08Z,123.45.67.89,root,auth,fail,22
2025-09-20T15:19:09Z,10.0.2.133,eve,auth,success,3843
2025-09-20T15:19:15Z,123.45.67.89,admin,auth,fail,22
2025-09-20T15:19:23Z,10.0.2.95,root,auth,fail,2953
2025-09-20T15:19:27Z,10.0.3.170,eve,command,success,4151
2025-09-20T15:19:30Z,198.51.100.42,root,auth,fail,22
2025-09-20T15:19:31Z,123.45.67.89,test,auth,fail,22
2025-09-20T15:19:39Z,123.45.67.89,admin,auth,fail,22
2025-09-20T15:19:40Z,123.45.67.89,root,auth,fail,22
2025-09-20T15:19:57Z,10.0.4.43,bob,auth,success,4710
2025-09-20T15:20:04Z,123.45.67.89,ubuntu,auth,fail,22
2025-09-20T15:20:08Z,10.0.2.189,alice,auth,success,2766
2025-09-20T15:20:11Z,10.0.4.54,alice,connect,success,1719
2025-09-20T15:20:13Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:20:15Z,198.51.100.42,test,auth,fail,22
2025-09-20T15:20:26Z,10.0.0.182,dave,auth,success,4313
2025-09-20T15:20:27Z,203.0.113.77,test,auth,fail,22
2025-09-20T15:20:35Z,123.45.67.89,root,auth,fail,22
2025-09-20T15:20:38Z,10.0.3.65,bob,command,success,3168
2025-09-20T15:20:39Z,123.45.67.89,admin,auth,fail,22
2025-09-20T15:20:52Z,123.45.67.89,root,auth,fail,22
2025-09-20T15:20:57Z,198.51.100.42,ubuntu,auth,fail,22
2025-09-20T15:21:02Z,203.0.113.77,ubuntu,auth,fail,22
2025-09-20T15:21:04Z,198.51.100.42,root,auth,fail,22
2025-09-20T15:21:07Z,10.0.2.131,carol,command,success,3318
2025-09-20T15:21:08Z,123.45.67.89,admin,auth,fail,22
2025-09-20T15:21:23Z,123.45.67.89,test,auth,fail,22
2025-09-20T15:21:25Z,123.45.67.89,test,auth,fail,22
2025-09-20T15:21:28Z,198.51.100.42,admin,auth,fail,22
2025-09-20T15:21:30Z,123.45.67.89,root,auth,fail,22
2025-09-20T15:21:32Z,10.0.2.216,bob,command,success,3413
2025-09-20T15:21:38Z,10.0.1.42,carol,connect,success,4606
2025-09-20T15:21:41Z,123.45.67.89,ubuntu,auth,fail,22
2025-09-20T15:21:50Z,198.51.100.42,admin,auth,fail,22
2025-09-20T15:21:55Z,10.0.2.248,root,command,success,3817
2025-09-20T15:21:55Z,203.0.113.77,test,auth,fail,22
2025-09-20T15:22:03Z,198.51.100.42,root,auth,fail,22
2025-09-20T15:22:04Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:22:09Z,10.0.3.46,bob,auth,fail,1055
2025-09-20T15:22:11Z,10.0.4.202,alice,command,success,5441
2025-09-20T15:22:12Z,123.45.67.89,test,auth,fail,22
2025-09-20T15:22:16Z,10.0.1.193,ops,auth,success,5214
2025-09-20T15:22:18Z,198.51.100.42,root,auth,fail,22
2025-09-20T15:22:20Z,198.51.100.42,test,auth,fail,22
2025-09-20T15:22:30Z,198.51.100.42,ubuntu,auth,fail,22
2025-09-20T15:22:31Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:22:35Z,10.0.5.132,alice,auth,success,2025
2025-09-20T15:22:39Z,123.45.67.89,test,auth,fail,22
2025-09-20T15:22:45Z,10.0.2.140,ops,connect,success,6333
2025-09-20T15:22:45Z,203.0.113.77,admin,auth,fail,22
2025-09-20T15:22:48Z,203.0.113.77,test,auth,fail,22
2025-09-20T15:22:49Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:23:10Z,10.0.1.248,carol,auth,success,2577
2025-09-20T15:23:12Z,123.45.67.89,test,auth,fail,22
2025-09-20T15:23:14Z,10.0.5.38,carol,command,success,6446
2025-09-20T15:23:19Z,123.45.67.89,ubuntu,auth,fail,22
2025-09-20T15:23:22Z,10.0.5.72,bob,connect,success,861
2025-09-20T15:23:23Z,203.0.113.77,admin,auth,fail,22
2025-09-20T15:23:23Z,10.0.5.109,eve,auth,success,1993
2025-09-20T15:23:24Z,123.45.67.89,admin,auth,fail,22
2025-09-20T15:23:25Z,198.51.100.42,ubuntu,auth,fail,22
2025-09-20T15:23:27Z,198.51.100.42,admin,auth,fail,22
2025-09-20T15:23:33Z,10.0.0.114,carol,command,success,5678
2025-09-20T15:23:40Z,10.0.3.122,alice,connect,success,4429
2025-09-20T15:23:44Z,198.51.100.42,test,auth,fail,22
2025-09-20T15:23:48Z,198.51.100.42,root,auth,fail,22
2025-09-20T15:23:59Z,10.0.1.234,eve,connect,success,3680
2025-09-20T15:24:06Z,198.51.100.42,test,auth,fail,22
2025-09-20T15:24:08Z,198.51.100.42,admin,auth,fail,22
2025-09-20T15:24:10Z,203.0.113.77,test,auth,fail,22
2025-09-20T15:24:11Z,198.51.100.42,ubuntu,auth,fail,22
2025-09-20T15:24:13Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:24:16Z,10.0.2.223,alice,connect,success,4856
2025-09-20T15:24:18Z,123.45.67.89,test,auth,fail,22
2025-09-20T15:24:20Z,10.0.2.226,root,auth,success,496
2025-09-20T15:24:30Z,203.0.113.77,ubuntu,auth,fail,22
2025-09-20T15:24:33Z,203.0.113.77,admin,auth,fail,22
2025-09-20T15:24:36Z,10.0.3.148,carol,connect,success,2440
2025-09-20T15:24:41Z,10.0.4.168,alice,connect,success,3798
2025-09-20T15:24:44Z,123.45.67.89,ubuntu,auth,fail,22
2025-09-20T15:24:47Z,198.51.100.42,ubuntu,auth,fail,22
2025-09-20T15:24:48Z,10.0.2.164,root,auth,success,3589
2025-09-20T15:24:52Z,123.45.67.89,admin,auth,fail,22
2025-09-20T15:24:58Z,203.0.113.77,admin,auth,fail,22
2025-09-20T15:24:59Z,123.45.67.89,test,auth,fail,22
2025-09-20T15:24:59Z,10.0.3.90,ops,command,success,4988
2025-09-20T15:25:09Z,198.51.100.42,admin,auth,fail,22
2025-09-20T15:25:16Z,203.0.113.77,admin,auth,fail,22
2025-09-20T15:25:20Z,198.51.100.42,admin,auth,fail,22
2025-09-20T15:25:20Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:25:27Z,198.51.100.42,admin,auth,fail,22
2025-09-20T15:25:27Z,10.0.2.96,carol,auth,success,5277
2025-09-20T15:25:30Z,10.0.2.52,bob,connect,success,639
2025-09-20T15:25:49Z,203.0.113.77,test,auth,fail,22
2025-09-20T15:25:51Z,198.51.100.42,root,auth,fail,22
2025-09-20T15:25:52Z,123.45.67.89,root,auth,fail,22
2025-09-20T15:25:52Z,198.51.100.42,test,auth,fail,22
2025-09-20T15:25:58Z,203.0.113.77,admin,auth,fail,22
2025-09-20T15:26:04Z,203.0.113.77,admin,auth,fail,22
2025-09-20T15:26:06Z,10.0.4.219,alice,auth,success,2256
2025-09-20T15:26:08Z,10.0.5.194,bob,auth,success,3706
2025-09-20T15:26:12Z,10.0.1.33,alice,auth,success,1092
2025-09-20T15:26:12Z,10.0.4.49,carol,command,success,955
2025-09-20T15:26:18Z,198.51.100.42,ubuntu,auth,fail,22
2025-09-20T15:26:24Z,10.0.3.188,carol,auth,success,2058
2025-09-20T15:26:28Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:26:45Z,123.45.67.89,ubuntu,auth,fail,22
2025-09-20T15:26:48Z,123.45.67.89,root,auth,fail,22
2025-09-20T15:26:49Z,10.0.1.179,carol,auth,fail,2679
2025-09-20T15:26:54Z,10.0.3.5,ops,connect,success,1286
2025-09-20T15:26:54Z,123.45.67.89,ubuntu,auth,fail,22
2025-09-20T15:26:55Z,198.51.100.42,test,auth,fail,22
2025-09-20T15:26:56Z,123.45.67.89,ubuntu,auth,fail,22
2025-09-20T15:26:57Z,198.51.100.42,admin,auth,fail,22
2025-09-20T15:27:13Z,10.0.4.175,bob,auth,success,3785
2025-09-20T15:27:15Z,123.45.67.89,root,auth,fail,22
2025-09-20T15:27:16Z,10.0.1.36,carol,command,fail,6362
2025-09-20T15:27:23Z,10.0.3.93,bob,command,success,4791
2025-09-20T15:27:28Z,123.45.67.89,test,auth,fail,22
2025-09-20T15:27:29Z,203.0.113.77,admin,auth,fail,22
2025-09-20T15:27:35Z,198.51.100.42,test,auth,fail,22
2025-09-20T15:27:45Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:27:46Z,123.45.67.89,admin,auth,fail,22
2025-09-20T15:27:49Z,10.0.5.87,carol,connect,success,4588
2025-09-20T15:27:50Z,10.0.2.177,ops,command,success,3876
2025-09-20T15:28:00Z,203.0.113.77,admin,auth,fail,22
2025-09-20T15:28:04Z,123.45.67.89,admin,auth,fail,22
2025-09-20T15:28:07Z,203.0.113.77,ubuntu,auth,fail,22
2025-09-20T15:28:13Z,198.51.100.42,root,auth,fail,22
2025-09-20T15:28:19Z,123.45.67.89,admin,auth,fail,22
2025-09-20T15:28:21Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:28:22Z,198.51.100.42,admin,auth,fail,22
2025-09-20T15:28:27Z,198.51.100.42,ubuntu,auth,fail,22
2025-09-20T15:28:36Z,123.45.67.89,test,auth,fail,22
2025-09-20T15:28:45Z,10.0.0.93,root,command,success,377
2025-09-20T15:28:46Z,10.0.5.193,root,connect,success,1484
2025-09-20T15:28:59Z,123.45.67.89,admin,auth,fail,22
2025-09-20T15:28:59Z,10.0.4.202,carol,auth,success,2412
2025-09-20T15:29:03Z,198.51.100.42,root,auth,fail,22
2025-09-20T15:29:06Z,10.0.0.2,bob,auth,success,4885
2025-09-20T15:29:14Z,198.51.100.42,ubuntu,auth,fail,22
2025-09-20T15:29:15Z,203.0.113.77,ubuntu,auth,fail,22
2025-09-20T15:29:21Z,198.51.100.42,root,auth,fail,22
2025-09-20T15:29:33Z,203.0.113.77,test,auth,fail,22
2025-09-20T15:29:38Z,10.0.3.64,root,connect,success,5495
2025-09-20T15:29:38Z,10.0.3.37,dave,connect,success,2063
2025-09-20T15:29:41Z,198.51.100.42,test,auth,fail,22
2025-09-20T15:29:49Z,203.0.113.77,admin,auth,fail,22
2025-09-20T15:29:56Z,123.45.67.89,ubuntu,auth,fail,22
2025-09-20T15:29:56Z,123.45.67.89,admin,auth,fail,22
2025-09-20T15:30:09Z,123.45.67.89,admin,auth,fail,22
2025-09-20T15:30:13Z,123.45.67.89,ubuntu,auth,fail,22
2025-09-20T15:30:15Z,10.0.3.116,carol,command,success,6126
2025-09-20T15:30:20Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:30:20Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:30:22Z,203.0.113.77,ubuntu,auth,fail,22
2025-09-20T15:30:26Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:30:31Z,123.45.67.89,test,auth,fail,22
2025-09-20T15:30:33Z,203.0.113.77,admin,auth,fail,22
2025-09-20T15:30:36Z,10.0.4.155,eve,command,success,6403
2025-09-20T15:30:39Z,10.0.4.171,ops,auth,success,6175
2025-09-20T15:30:52Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:30:53Z,10.0.5.46,alice,command,success,3621
2025-09-20T15:30:54Z,10.0.2.19,eve,connect,success,4561
2025-09-20T15:30:58Z,203.0.113.77,ubuntu,auth,fail,22
2025-09-20T15:31:01Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:31:02Z,198.51.100.42,test,auth,fail,22
2025-09-20T15:31:06Z,198.51.100.42,test,auth,fail,22
2025-09-20T15:31:15Z,123.45.67.89,root,auth,fail,22
2025-09-20T15:31:17Z,10.0.0.41,bob,auth,success,5543
2025-09-20T15:31:18Z,123.45.67.89,root,auth,fail,22
2025-09-20T15:31:29Z,198.51.100.42,root,auth,fail,22
2025-09-20T15:31:30Z,10.0.5.189,eve,command,fail,3830
2025-09-20T15:31:34Z,123.45.67.89,ubuntu,auth,fail,22
2025-09-20T15:31:38Z,10.0.3.171,dave,command,success,3414
2025-09-20T15:31:40Z,123.45.67.89,test,auth,fail,22
2025-09-20T15:31:43Z,203.0.113.77,test,auth,fail,22
2025-09-20T15:31:49Z,123.45.67.89,admin,auth,fail,22
2025-09-20T15:31:50Z,203.0.113.77,test,auth,fail,22
2025-09-20T15:31:50Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:31:51Z,10.0.0.193,eve,command,success,1858
2025-09-20T15:31:51Z,10.0.0.80,root,command,success,5437
2025-09-20T15:32:04Z,10.0.5.225,eve,command,success,993
2025-09-20T15:32:04Z,10.0.5.128,eve,connect,success,368
2025-09-20T15:32:05Z,203.0.113.77,test,auth,fail,22
2025-09-20T15:32:14Z,10.0.2.221,root,connect,success,1631
2025-09-20T15:32:14Z,198.51.100.42,ubuntu,auth,fail,22
2025-09-20T15:32:19Z,198.51.100.42,test,auth,fail,22
2025-09-20T15:32:19Z,198.51.100.42,test,auth,fail,22
2025-09-20T15:32:23Z,203.0.113.77,test,auth,fail,22
2025-09-20T15:32:26Z,203.0.113.77,test,auth,fail,22
2025-09-20T15:32:44Z,203.0.113.77,admin,auth,fail,22
2025-09-20T15:32:44Z,10.0.2.243,bob,command,success,4886
2025-09-20T15:32:46Z,203.0.113.77,admin,auth,fail,22
2025-09-20T15:32:49Z,123.45.67.89,admin,auth,fail,22
2025-09-20T15:32:51Z,10.0.2.88,eve,connect,success,679
2025-09-20T15:32:52Z,10.0.3.132,carol,connect,success,1389
2025-09-20T15:32:57Z,10.0.2.32,eve,auth,success,1491
2025-09-20T15:33:01Z,10.0.0.105,eve,connect,success,3045
2025-09-20T15:33:04Z,123.45.67.89,test,auth,fail,22
2025-09-20T15:33:04Z,10.0.5.140,root,connect,success,454
2025-09-20T15:33:08Z,10.0.5.148,root,connect,success,4905
2025-09-20T15:33:14Z,198.51.100.42,admin,auth,fail,22
2025-09-20T15:33:14Z,123.45.67.89,test,auth,fail,22
2025-09-20T15:33:17Z,203.0.113.77,test,auth,fail,22
2025-09-20T15:33:21Z,10.0.3.161,eve,auth,fail,4426
2025-09-20T15:33:21Z,10.0.1.169,dave,auth,fail,3856
2025-09-20T15:33:24Z,10.0.1.204,carol,connect,success,2386
2025-09-20T15:33:31Z,203.0.113.77,admin,auth,fail,22
2025-09-20T15:33:32Z,203.0.113.77,ubuntu,auth,fail,22
2025-09-20T15:33:37Z,123.45.67.89,admin,auth,fail,22
2025-09-20T15:33:44Z,10.0.5.243,ops,auth,success,2779
2025-09-20T15:33:57Z,10.0.1.235,carol,command,success,5184
2025-09-20T15:34:03Z,123.45.67.89,root,auth,fail,22
2025-09-20T15:34:12Z,10.0.0.77,alice,auth,success,629
2025-09-20T15:34:22Z,123.45.67.89,test,auth,fail,22
2025-09-20T15:34:24Z,198.51.100.42,admin,auth,fail,22
2025-09-20T15:34:26Z,123.45.67.89,root,auth,fail,22
2025-09-20T15:34:32Z,123.45.67.89,test,auth,fail,22
2025-09-20T15:34:32Z,10.0.1.76,alice,connect,success,3731
2025-09-20T15:34:35Z,10.0.3.100,bob,auth,success,4304
2025-09-20T15:34:35Z,203.0.113.77,admin,auth,fail,22
2025-09-20T15:34:42Z,123.45.67.89,test,auth,fail,22
2025-09-20T15:34:51Z,198.51.100.42,ubuntu,auth,fail,22
2025-09-20T15:34:54Z,198.51.100.42,admin,auth,fail,22
2025-09-20T15:34:59Z,10.0.0.177,root,command,success,2704
2025-09-20T15:34:59Z,10.0.0.174,root,auth,success,4688
2025-09-20T15:35:10Z,10.0.5.12,root,auth,success,1655
2025-09-20T15:35:18Z,198.51.100.42,admin,auth,fail,22
2025-09-20T15:35:18Z,10.0.0.222,carol,auth,success,2303
2025-09-20T15:35:20Z,10.0.3.10,carol,auth,success,6295
2025-09-20T15:35:26Z,123.45.67.89,root,auth,fail,22
2025-09-20T15:35:37Z,10.0.2.61,alice,connect,success,6505
2025-09-20T15:35:39Z,10.0.3.36,alice,command,success,2718
2025-09-20T15:35:40Z,10.0.5.113,ops,auth,fail,496
2025-09-20T15:35:51Z,10.0.3.201,carol,auth,success,3724
2025-09-20T15:35:52Z,123.45.67.89,admin,auth,fail,22
2025-09-20T15:35:53Z,123.45.67.89,ubuntu,auth,fail,22
2025-09-20T15:35:56Z,203.0.113.77,admin,auth,fail,22
2025-09-20T15:36:04Z,123.45.67.89,ubuntu,auth,fail,22
2025-09-20T15:36:06Z,10.0.3.11,carol,auth,success,365
2025-09-20T15:36:13Z,10.0.0.78,carol,connect,success,4907
2025-09-20T15:36:23Z,203.0.113.77,ubuntu,auth,fail,22
2025-09-20T15:36:31Z,203.0.113.77,ubuntu,auth,fail,22
2025-09-20T15:36:36Z,203.0.113.77,admin,auth,fail,22
2025-09-20T15:36:44Z,10.0.4.249,alice,connect,success,2964
2025-09-20T15:36:44Z,10.0.4.192,dave,connect,success,499
2025-09-20T15:36:46Z,10.0.2.50,alice,command,fail,772
2025-09-20T15:37:06Z,10.0.1.134,bob,connect,success,3940
2025-09-20T15:37:06Z,203.0.113.77,admin,auth,fail,22
2025-09-20T15:37:07Z,198.51.100.42,root,auth,fail,22
2025-09-20T15:37:15Z,123.45.67.89,ubuntu,auth,fail,22
2025-09-20T15:37:21Z,10.0.1.79,bob,command,success,2393
2025-09-20T15:37:28Z,198.51.100.42,ubuntu,auth,fail,22
2025-09-20T15:37:29Z,10.0.4.76,bob,connect,success,4741
2025-09-20T15:37:31Z,198.51.100.42,test,auth,fail,22
2025-09-20T15:37:35Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:37:39Z,10.0.2.97,dave,connect,success,3397
2025-09-20T15:37:41Z,198.51.100.42,test,auth,fail,22
2025-09-20T15:37:41Z,123.45.67.89,root,auth,fail,22
2025-09-20T15:37:42Z,123.45.67.89,root,auth,fail,22
2025-09-20T15:37:43Z,10.0.4.20,carol,auth,success,488
2025-09-20T15:37:48Z,123.45.67.89,ubuntu,auth,fail,22
2025-09-20T15:38:02Z,10.0.2.11,bob,connect,success,4757
2025-09-20T15:38:10Z,10.0.1.165,dave,auth,success,5403
2025-09-20T15:38:14Z,10.0.0.134,bob,auth,success,2665
2025-09-20T15:38:15Z,198.51.100.42,ubuntu,auth,fail,22
2025-09-20T15:38:16Z,123.45.67.89,admin,auth,fail,22
2025-09-20T15:38:22Z,10.0.3.136,root,auth,fail,2172
2025-09-20T15:38:23Z,203.0.113.77,test,auth,fail,22
2025-09-20T15:38:27Z,203.0.113.77,ubuntu,auth,fail,22
2025-09-20T15:38:29Z,198.51.100.42,ubuntu,auth,fail,22
2025-09-20T15:38:33Z,123.45.67.89,test,auth,fail,22
2025-09-20T15:38:34Z,198.51.100.42,admin,auth,fail,22
2025-09-20T15:38:41Z,123.45.67.89,ubuntu,auth,fail,22
2025-09-20T15:38:42Z,203.0.113.77,admin,auth,fail,22
2025-09-20T15:38:44Z,10.0.0.111,alice,connect,success,5142
2025-09-20T15:38:49Z,203.0.113.77,ubuntu,auth,fail,22
2025-09-20T15:38:54Z,10.0.3.124,eve,command,success,3247
2025-09-20T15:39:01Z,198.51.100.42,root,auth,fail,22
2025-09-20T15:39:01Z,198.51.100.42,root,auth,fail,22
2025-09-20T15:39:03Z,123.45.67.89,test,auth,fail,22
2025-09-20T15:39:04Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:39:16Z,203.0.113.77,ubuntu,auth,fail,22
2025-09-20T15:39:23Z,10.0.0.162,root,auth,success,1039
2025-09-20T15:39:24Z,123.45.67.89,ubuntu,auth,fail,22
2025-09-20T15:39:25Z,123.45.67.89,test,auth,fail,22
2025-09-20T15:39:33Z,10.0.2.114,dave,command,success,3801
2025-09-20T15:39:33Z,198.51.100.42,admin,auth,fail,22
2025-09-20T15:39:35Z,198.51.100.42,admin,auth,fail,22
2025-09-20T15:39:35Z,198.51.100.42,ubuntu,auth,fail,22
2025-09-20T15:39:36Z,10.0.5.13,dave,connect,success,1801
2025-09-20T15:39:46Z,198.51.100.42,admin,auth,fail,22
2025-09-20T15:39:57Z,198.51.100.42,root,auth,fail,22
2025-09-20T15:40:02Z,10.0.4.216,alice,auth,fail,1384
2025-09-20T15:40:03Z,10.0.0.169,root,connect,success,970
2025-09-20T15:40:04Z,198.51.100.42,ubuntu,auth,fail,22
2025-09-20T15:40:06Z,203.0.113.77,ubuntu,auth,fail,22
2025-09-20T15:40:12Z,123.45.67.89,test,auth,fail,22
2025-09-20T15:40:19Z,10.0.4.192,dave,command,success,6376
2025-09-20T15:40:19Z,203.0.113.77,test,auth,fail,22
2025-09-20T15:40:25Z,198.51.100.42,test,auth,fail,22
2025-09-20T15:40:26Z,203.0.113.77,ubuntu,auth,fail,22
2025-09-20T15:40:30Z,198.51.100.42,admin,auth,fail,22
2025-09-20T15:40:32Z,203.0.113.77,admin,auth,fail,22
2025-09-20T15:40:37Z,10.0.1.17,carol,connect,success,5084
2025-09-20T15:40:41Z,198.51.100.42,root,auth,fail,22
2025-09-20T15:40:45Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:40:48Z,123.45.67.89,admin,auth,fail,22
2025-09-20T15:40:51Z,10.0.2.100,bob,auth,success,4551
2025-09-20T15:40:52Z,198.51.100.42,admin,auth,fail,22
2025-09-20T15:40:53Z,198.51.100.42,test,auth,fail,22
2025-09-20T15:40:53Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:40:53Z,198.51.100.42,root,auth,fail,22
2025-09-20T15:40:53Z,198.51.100.42,test,auth,fail,22
2025-09-20T15:40:55Z,123.45.67.89,test,auth,fail,22
2025-09-20T15:40:55Z,203.0.113.77,ubuntu,auth,fail,22
2025-09-20T15:40:56Z,198.51.100.42,ubuntu,auth,fail,22
2025-09-20T15:40:58Z,198.51.100.42,ubuntu,auth,fail,22
2025-09-20T15:41:01Z,123.45.67.89,root,auth,fail,22
2025-09-20T15:41:09Z,123.45.67.89,root,auth,fail,22
2025-09-20T15:41:14Z,10.0.1.47,root,auth,success,3998
2025-09-20T15:41:16Z,123.45.67.89,test,auth,fail,22
2025-09-20T15:41:17Z,123.45.67.89,root,auth,fail,22
2025-09-20T15:41:20Z,203.0.113.77,admin,auth,fail,22
2025-09-20T15:41:28Z,198.51.100.42,test,auth,fail,22
2025-09-20T15:41:37Z,203.0.113.77,admin,auth,fail,22
2025-09-20T15:41:39Z,10.0.5.22,carol,connect,fail,2122
2025-09-20T15:41:43Z,198.51.100.42,ubuntu,auth,fail,22
2025-09-20T15:41:48Z,10.0.0.254,ops,connect,success,1233
2025-09-20T15:41:48Z,203.0.113.77,ubuntu,auth,fail,22
2025-09-20T15:41:50Z,10.0.0.45,eve,connect,success,3257
2025-09-20T15:41:56Z,123.45.67.89,admin,auth,fail,22
2025-09-20T15:41:58Z,203.0.113.77,ubuntu,auth,fail,22
2025-09-20T15:42:03Z,203.0.113.77,test,auth,fail,22
2025-09-20T15:42:06Z,198.51.100.42,test,auth,fail,22
2025-09-20T15:42:07Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:42:07Z,10.0.2.159,dave,auth,success,636
2025-09-20T15:42:08Z,203.0.113.77,admin,auth,fail,22
2025-09-20T15:42:08Z,10.0.4.135,alice,connect,success,2469
2025-09-20T15:42:08Z,123.45.67.89,ubuntu,auth,fail,22
2025-09-20T15:42:12Z,203.0.113.77,root,auth,fail,22
2025-09-20T15:42:16Z,123.45.67.89,admin,auth,fail,22
2025-09-20T15:42:16Z,198.51.100.42,test,auth,fail,22
2025-09-20T15:42:18Z,198.51.100.42,test,auth,fail,22
2025-09-20T15:42:19Z,123.45.67.89,test,auth,fail,22
2025-09-20T15:42:23Z,123.45.67.89,root,auth,fail,22
